
 Lista de Imóveis da Caixa;;Data de geração:;03/06/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 1444403958108 ;RJ ;RIO BONITO ;CIDADE NOVA ;R FRANCISCO ALVES DE MENDO, N. 185, ;520.685,78;860.000,00;39.46;Não;Casa, 0.00 de área total, 3690.00 de área privativa, 369.00 de área do terreno,  4 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403958108
 1444420079532 ;RJ ;RIO BONITO ;DUAS BARRAS ; RUA B, N. 26, CASA12, ÁREA A ;148.940,35;246.000,00;39.46;Sim;Casa, 85.23 de área total, 85.23 de área privativa, 396.95 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420079532
 1444407184590 ;RJ ;RIO BONITO ;JACUBA ; RUA 09, N. 260, CASA 03 LT 13 QD 12 ;173.986,80;273.000,00;36.27;Sim;Casa, 90.30 de área total, 90.30 de área privativa, 180.32 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407184590
 1444401149822 ;RJ ;RIO BONITO ;CENTRO ; RUA DESEMBARGADOR ADMARIO ALVES DE MENDONÇA, N. 268, CASA ;477.985,73;750.000,00;36.27;Sim;Casa, 254.82 de área total, 254.82 de área privativa, 455.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, WC Emp, 1 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444401149822
 10207569 ;RJ ;RIO DAS OSTRAS ;MAR DO NORTE ;ESTRADA DO MIRANTE, N. SN, LT 31 - PQ SÃO JOÃO ;278.433,28;570.000,00;51.16;Sim;Terreno, 0.00 de área total, 0.00 de área privativa, 1972.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10207569
 1444406759033 ;RJ ;RIO DAS OSTRAS ;SÃO JOSE ;RUA P, N. SN, LT 06 QD 27 ;103.263,45;176.000,00;41.33;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406759033
 1444405999634 ;RJ ;RIO DAS OSTRAS ;RESIDENCIAL PRAIA ANCORA ;RUA PEPERONIA, N. 547, Apto 201, LT 48 QD 77 ;118.018,96;197.371,92;40.21;Não;Apartamento, 58.12 de área total, 53.74 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405999634
 1444403648982 ;RJ ;RIO DAS OSTRAS ;CIDADE PRAIANA ; RUA RIO DE JANEIRO, N. SN, LT 14 QD 26 ;98.816,70;160.000,00;38.24;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403648982
 1444406015158 ;RJ ;RIO DAS OSTRAS ;LOTEAMENTO EXTENSAO DO SERRAMAR ;RUA PROJETADA 4, N. SN, QD F LT 09 ;96.655,09;156.500,00;38.24;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 482.87 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406015158
 1444400794139 ;RJ ;RIO DAS OSTRAS ;COSTAZUL ;AV DOS BANDEIRANTES, N. 3484, Apto 102, BL I ;145.716,83;231.508,48;37.06;Não;Apartamento, 0.00 de área total, 0.01 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444400794139
 1444405554764 ;RJ ;RIO DAS OSTRAS ;RESIDENCIAL PRAIA ANCORA ;AVENIDA FLOR DO CAMPO, N. 136, Apto 203, LT 31 QD 77 ;116.191,54;184.600,00;37.06;Não;Apartamento, 59.98 de área total, 53.74 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405554764
 1444404120116 ;RJ ;RIO DAS OSTRAS ;ENSEADA DAS GAIVOTAS ;AVENIDA LUIZ VIANA FILHO, N. 95, Apto 201, 2º PAV ;119.590,43;190.000,00;37.06;Não;Apartamento, 56.08 de área total, 56.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404120116
 1787700851378 ;RJ ;RIO DAS OSTRAS ;ATLANTICA ;RUA DOUTOR RICARDO BARTELEGA, N. 299, Apto 203, BL 14 ;210.000,00;210.000,00;0.00;Não;Apartamento, 110.61 de área total, 41.93 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700851378
 8787709187843 ;RJ ;RIO DAS OSTRAS ;ATLANTICA ;RUA DOUTOR RICARDO BARTELEGA, N. 299, Apto 502, BL 01 VG 208 ;210.000,00;210.000,00;0.00;Não;Apartamento, 110.61 de área total, 41.93 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709187843
 8444421744988 ;RJ ;RIO DAS OSTRAS ;ENSEADA DAS GAIVOTAS ;RUA AURELIO BUARQUE DE HOLANDA, N. 487, Apto 302, LT 05 QD 42 ;150.000,00;150.000,00;0.00;Não;Apartamento, 54.97 de área total, 54.97 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421744988
 8444430994690 ;RJ ;RIO DAS OSTRAS ;ATLANTICA ;RUA CAMPO DE BICUDO, N. 192, CS 03 LT 15 QD 56 ;260.826,00;250.000,00;0.00;Não;Casa, 65.59 de área total, 65.59 de área privativa, 550.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430994690
 1444418515428 ;RJ ;RIO DAS OSTRAS ;OURO VERDE ;RUA RIO DE JANEIRO, N. 550, Apto 202, ;507.247,30;459.000,00;0.00;Não;Apartamento, 128.08 de área total, 101.70 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418515428
 1555521361103 ;RJ ;RIO DAS OSTRAS ;JARDIM BELA VISTA ;RUA MACEIO, N. 433, CS 01 ;320.448,70;280.000,00;0.00;Não;Casa, 129.92 de área total, 129.92 de área privativa, 360.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555521361103
 1444400582409 ;RJ ;RIO DAS OSTRAS ;VILLAGE RIO DAS OSTRAS ;RUA SANTO INACIO, N. 657, CS 01 LT 484 QD 21 ;201.119,57;175.000,00;0.00;Não;Casa, 0.00 de área total, 78.62 de área privativa, 96.97 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444400582409
 1444423491191 ;RJ ;RIO DAS OSTRAS ;ENSEADA DAS GAIVOTAS ;AVENIDA EUCLIDES DA CUNHA, N. 390, Apto 102, PAV 01 LT 04 QD 56 ;321.975,80;275.000,00;0.00;Não;Apartamento, 78.67 de área total, 73.68 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444423491191
 8444407284789 ;RJ ;RIO DE JANEIRO ;DEODORO ;AVENIDA SARGENTO ISANOR DE CAMPOS, N. 525, Apto 201, BL 08 ;10.773,45;107.734,56;90.01;Não;Apartamento, 0.00 de área total, 57.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s).;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407284789
 8444403894574 ;RJ ;RIO DE JANEIRO ;BANGU ;R ELMO CORREA, N. 98, CS 02 ;22.800,00;228.000,00;90.00;Não;Casa, 0.00 de área total, 106.20 de área privativa, 128.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403894574
 8444423062396 ;RJ ;RIO DE JANEIRO ;BANGU ;RUA OSVALDO ORICO, N. 63, Apto 203, BL 02 ;11.200,00;112.000,00;90.00;Não;Apartamento, 44.00 de área total, 44.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423062396
 8444423118979 ;RJ ;RIO DE JANEIRO ;BANGU ;ESTRADA DO TAQUARAL, N. 100, Apto 102, BL 07 ;13.400,00;134.000,00;90.00;Não;Apartamento, 46.00 de área total, 46.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423118979
 8444423218426 ;RJ ;RIO DE JANEIRO ;BANGU ;ESTRADA DO TAQUARAL, N. 100, Apto 311, BL 02 ;14.400,00;144.000,00;90.00;Não;Apartamento, 0.00 de área total, 46.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423218426
 8444423564235 ;RJ ;RIO DE JANEIRO ;BANGU ;RUA  COMANDANTE EDUARDO DE ALMEIDA MAGALHAES, N. 215, Apto 109, BL 02 ;13.400,00;134.000,00;90.00;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423564235
 8444423709314 ;RJ ;RIO DE JANEIRO ;BANGU ;RUA OSVALDO ORICO, N. 63, Apto 102, BL 06 ;11.100,00;111.000,00;90.00;Não;Apartamento, 0.00 de área total, 47.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423709314
 8444425454470 ;RJ ;RIO DE JANEIRO ;BANGU ;RUA  COMANDANTE EDUARDO DE ALMEIDA MAGALHAES, N. 215, Apto 306, BL 01 ;9.200,00;92.000,00;90.00;Não;Apartamento, 0.00 de área total, 47.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425454470
 8444426364121 ;RJ ;RIO DE JANEIRO ;BANGU ;RUA  COMANDANTE EDUARDO DE ALMEIDA MAGALHAES, N. 215, Apto 305, BL 03 ;11.500,00;115.000,00;90.00;Não;Apartamento, 45.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426364121
 8444427031762 ;RJ ;RIO DE JANEIRO ;BANGU ;ESTRADA DO TAQUARAL, N. 100, Apto 112, BL 02 ;13.600,00;136.000,00;90.00;Não;Apartamento, 49.00 de área total, 49.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427031762
 8444416007962 ;RJ ;RIO DE JANEIRO ;PAVUNA ;RUA JOAO ELISIO COUTINHO, N. 180, BLOCO 03, CASA 01 ;20.173,91;201.739,10;90.00;Não;Casa, 37.34 de área total, 37.34 de área privativa, 40.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416007962
 8023170007777 ;RJ ;RIO DE JANEIRO ;MADUREIRA ;RUA DELFINA ALVES, N. 614, LOTE 206 ;18.400,00;184.000,00;90.00;Não;Casa, 120.00 de área total, 119.97 de área privativa, 190.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8023170007777
 8444404454322 ;RJ ;RIO DE JANEIRO ;PARADA DE LUCAS ;RUA MINISTRO PINTO DA LUZ, N. 75, Apto 311, BL 03 ;12.248,80;122.488,00;90.00;Não;Apartamento, 0.00 de área total, 38.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404454322
 8021520010600 ;RJ ;RIO DE JANEIRO ;PENHA CIRCULAR ;RUA ANGRA DOS REIS, N. 151, Apto 101, QD 05, LT 922 ;20.700,00;207.000,00;90.00;Não;Apartamento, 0.00 de área total, 73.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8021520010600
 8444414519532 ;RJ ;RIO DE JANEIRO ;BANGU ;RUA  COMANDANTE EDUARDO DE ALMEIDA MAGALHAES, N. 215, Apto 312, BL 04 ;16.772,41;128.000,00;86.90;Não;Apartamento, 0.00 de área total, 47.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414519532
 8444427590818 ;RJ ;RIO DE JANEIRO ;BANGU ;RUA OSVALDO ORICO, N. 63, Apto 111, BL 06 ;20.273,29;145.133,69;86.04;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427590818
 8444412534410 ;RJ ;RIO DE JANEIRO ;PAVUNA ;PRACA BELO MONTE, N. 63, Apto 103, BL 01 ;14.385,45;101.000,00;85.76;Não;Apartamento, 0.00 de área total, 35.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412534410
 8444420625900 ;RJ ;RIO DE JANEIRO ;PAVUNA ;R CORREGO RICO, N. 145, Apto 305, BL 04 ;17.102,97;119.700,00;85.72;Não;Apartamento, 0.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420625900
 8444408698390 ;RJ ;RIO DE JANEIRO ;FREGUESIA JACAREPAGU ;RUA DOUTOR BERNARDINO, N. 848, Apto 304, . ;18.482,17;128.000,00;85.57;Não;Apartamento, 0.00 de área total, 66.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408698390
 8444422834328 ;RJ ;RIO DE JANEIRO ;BANGU ;RUA  COMANDANTE EDUARDO DE ALMEIDA MAGALHAES, N. 215, Apto 209, BL 08 ;18.770,95;130.000,00;85.57;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422834328
 8444423546482 ;RJ ;RIO DE JANEIRO ;BANGU ;ESTRADA DO TAQUARAL, N. 100, Apto 208, BL 10 ;19.926,09;138.000,00;85.57;Não;Apartamento, 0.00 de área total, 46.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423546482
 10153257 ;RJ ;RIO DE JANEIRO ;CENTRO ;RUA DA ALFANDEGA, N. 47 ;473.140,71;3.241.332,00;85.41;Não;Prédio, 0.00 de área total, 952.00 de área privativa, 151.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10153257
 8444409686353 ;RJ ;RIO DE JANEIRO ;PARADA DE LUCAS ;RUA MINISTRO PINTO DA LUZ, N. 75, Apto 203, BL 07 ;24.226,46;164.000,00;85.23;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409686353
 8444428248501 ;RJ ;RIO DE JANEIRO ;BANGU ;ESTRADA DO TAQUARAL, N. 100, Apto 105, BL 02 ;23.802,66;142.000,00;83.24;Não;Apartamento, 0.00 de área total, 49.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428248501
 8444415111200 ;RJ ;RIO DE JANEIRO ;COELHO NETO ;AVENIDA PREFEITO SA LESSA, N. 183, Apto 104 ;18.475,91;108.099,22;82.91;Não;Apartamento, 0.00 de área total, 38.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415111200
 8444416936009 ;RJ ;RIO DE JANEIRO ;PAVUNA ;RUA IGUABA GRANDE, N. 78, Apto 1608, BL 02 ;19.067,13;111.558,34;82.91;Não;Apartamento, 0.00 de área total, 46.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416936009
 8444422004651 ;RJ ;RIO DE JANEIRO ;BANGU ;ESTRADA DO TAQUARAL, N. 100, Apto 110, BL 06 ;22.351,87;129.000,00;82.68;Não;Apartamento, 0.00 de área total, 46.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422004651
 8444406541400 ;RJ ;RIO DE JANEIRO ;CORDOVIL ;ESTRADA PORTO VELHO, N. 275, CS 01 ;23.564,76;136.000,00;82.68;Não;Casa, 0.00 de área total, 46.00 de área privativa, 88.33 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406541400
 8444407292684 ;RJ ;RIO DE JANEIRO ;CAVALCANTI ;RUA LAURINDO FILHO, N. 722, Apto 306, BL 02 ;22.351,87;129.000,00;82.68;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407292684
 8555502174199 ;RJ ;RIO DE JANEIRO ;PENHA ;RUA PAUL MULLER, N. 458, Apto 101, FUNDOS ;22.525,14;130.000,00;82.68;Não;Apartamento, 0.00 de área total, 61.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555502174199
 8444423436768 ;RJ ;RIO DE JANEIRO ;SENADOR CAMARA ;RUA O, N. 65, CS 2 N 89 ;24.517,82;140.000,00;82.49;Não;Casa, 0.00 de área total, 44.00 de área privativa, 68.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423436768
 8444405912952 ;RJ ;RIO DE JANEIRO ;PAVUNA ;PRACA BELO MONTE, N. 63, Apto 402, BL 03 ;26.269,10;150.000,00;82.49;Não;Apartamento, 0.00 de área total, 62.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405912952
 8444407715216 ;RJ ;RIO DE JANEIRO ;PAVUNA ;PRACA BELO MONTE, N. 63, Apto 1003, BL 02 ;24.521,72;140.022,24;82.49;Não;Apartamento, 0.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407715216
 8444424551390 ;RJ ;RIO DE JANEIRO ;ENGENHEIRO LEAL ;RUA BARBOSA RODRIGUES, N. 307, Apto 202, . ;19.446,18;102.000,00;80.94;Não;Apartamento, 0.00 de área total, 41.00 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424551390
 8444425247733 ;RJ ;RIO DE JANEIRO ;BANGU ;RUA  COMANDANTE EDUARDO DE ALMEIDA MAGALHAES, N. 215, Apto 102, BL 08 ;25.523,26;131.974,57;80.67;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425247733
 8444424728053 ;RJ ;RIO DE JANEIRO ;PAVUNA ;PRACA BELO MONTE, N. 63, Apto 1104, BL 04 ;25.141,39;130.000,00;80.67;Não;Apartamento, 0.00 de área total, 46.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424728053
 1444414972751 ;RJ ;RIO DE JANEIRO ;BANGU ;RUA OSVALDO ORICO, N. 63, Apto 107, BL 02 ;23.204,03;116.000,00;80.00;Não;Apartamento, 0.00 de área total, 47.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444414972751
 8444403058784 ;RJ ;RIO DE JANEIRO ;PAVUNA ;RUA IGUABA GRANDE, N. 78, Apto 1007, BL 06 ;23.172,17;115.840,72;80.00;Não;Apartamento, 0.00 de área total, 38.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403058784
 8555517261700 ;RJ ;RIO DE JANEIRO ;PENHA CIRCULAR ;RUA MATURACA, N. 393, Apto 104, BLOCO 02 ;24.604,27;123.000,00;80.00;Não;Apartamento, 0.00 de área total, 54.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555517261700
 8444410332373 ;RJ ;RIO DE JANEIRO ;BRAS DE PINA ;RUA SURUI, N. 857, CS AO FUNDO ;27.694,38;137.000,00;79.79;Não;Casa, 0.00 de área total, 75.00 de área privativa, 130.56 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410332373
 8555535111048 ;RJ ;RIO DE JANEIRO ;CAVALCANTI ;RUA LAURINDO FILHO, N. 722, Apto 107, BL 04 ;27.189,00;134.500,00;79.79;Não;Apartamento, 0.00 de área total, 50.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535111048
 8444410017915 ;RJ ;RIO DE JANEIRO ;CAVALCANTI ;RUA LAURINDO FILHO, N. 722, Apto 101, BL 04 ;28.604,13;140.000,00;79.57;Não;Apartamento, 0.00 de área total, 51.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410017915
